addr,name,size,xrefs,provenance,module,method,confidence,reconstruct
0x002a3024,FUN_002a3024,144,25,unknown,,unknown,0,0
0x002a30b4,FUN_002a30b4,356,9,unknown,,unknown,0,0
0x002a3218,FUN_002a3218,224,4,unknown,,unknown,0,0
0x002a32f8,FUN_002a32f8,64,47,unknown,,unknown,0,0
0x002a3338,FUN_002a3338,332,1,unknown,,unknown,0,0
0x002a3740,FUN_002a3740,560,8,unknown,,unknown,0,0
0x002a3970,FUN_002a3970,592,1,unknown,,unknown,0,0
0x002a3bc0,FUN_002a3bc0,460,2,unknown,,unknown,0,0
0x002a3d8c,FUN_002a3d8c,572,2,unknown,,unknown,0,0
0x002a4538,FUN_002a4538,1148,1,unknown,,unknown,0,0
0x002a49b4,FUN_002a49b4,3276,2,unknown,,unknown,0,0
0x002a56cc,FUN_002a56cc,316,4,unknown,,unknown,0,0
0x002a59ac,FUN_002a59ac,196,2,unknown,,unknown,0,0
0x002a5a70,FUN_002a5a70,208,8,unknown,,unknown,0,0
0x002a5b40,FUN_002a5b40,228,4,unknown,,unknown,0,0
0x002a5c24,FUN_002a5c24,104,1,unknown,,unknown,0,0
0x002a5cb8,FUN_002a5cb8,104,1,unknown,,unknown,0,0
0x002a5d20,FUN_002a5d20,428,2,unknown,,unknown,0,0
0x002a5ecc,FUN_002a5ecc,912,3,unknown,,unknown,0,0
0x002a63c0,FUN_002a63c0,400,1,unknown,,unknown,0,0
0x002a6674,FUN_002a6674,392,1,unknown,,unknown,0,0
0x002a6830,FUN_002a6830,96,2,unknown,,unknown,0,0
0x002a6890,FUN_002a6890,400,1,unknown,,unknown,0,0
0x002a6aac,FUN_002a6aac,680,1,unknown,,unknown,0,0
0x002a6d54,FUN_002a6d54,188,5,unknown,,unknown,0,0
0x002a6e54,FUN_002a6e54,68,1,unknown,,unknown,0,0
0x002a6ea4,FUN_002a6ea4,32,2,unknown,,unknown,0,0
0x002a6ec4,FUN_002a6ec4,44,1,unknown,,unknown,0,0
0x002a6ef0,FUN_002a6ef0,108,5,unknown,,unknown,0,0
0x002a6f5c,FUN_002a6f5c,908,3,unknown,,unknown,0,0
0x002a72e8,FUN_002a72e8,332,3,unknown,,unknown,0,0
0x002a7434,FUN_002a7434,12,2,unknown,,unknown,0,0
0x002a748c,FUN_002a748c,368,8,unknown,,unknown,0,0
0x002a75fc,FUN_002a75fc,696,7,unknown,,unknown,0,0
0x002a78b4,FUN_002a78b4,308,10,unknown,,unknown,0,0
0x002a79e8,FUN_002a79e8,72,75,unknown,,unknown,0,0
0x002a7a30,FUN_002a7a30,104,1,unknown,,unknown,0,0
0x002a7a98,FUN_002a7a98,108,4,unknown,,unknown,0,0
0x002a7b04,FUN_002a7b04,172,9,unknown,,unknown,0,0
0x002a7bb0,FUN_002a7bb0,164,9,unknown,,unknown,0,0
0x002a7c54,FUN_002a7c54,164,5,unknown,,unknown,0,0
0x002a7cf8,FUN_002a7cf8,276,19,unknown,,unknown,0,0
0x002a7e0c,FUN_002a7e0c,392,3,unknown,,unknown,0,0
0x002a808c,FUN_002a808c,16,10,unknown,,unknown,0,0
0x002a80ac,FUN_002a80ac,368,1,unknown,,unknown,0,0
0x002a821c,FUN_002a821c,16,7,unknown,,unknown,0,0
0x002a822c,FUN_002a822c,16,41,unknown,,unknown,0,0
0x002a823c,FUN_002a823c,116,2,unknown,,unknown,0,0
0x002a82b0,FUN_002a82b0,16,3,unknown,,unknown,0,0
0x002a830c,FUN_002a830c,76,5,unknown,,unknown,0,0
0x002a8358,FUN_002a8358,84,13,unknown,,unknown,0,0
0x002a83ac,FUN_002a83ac,800,6,unknown,,unknown,0,0
0x002a86cc,FUN_002a86cc,812,3,unknown,,unknown,0,0
0x002a89f8,FUN_002a89f8,884,1,unknown,,unknown,0,0
0x002a8d6c,FUN_002a8d6c,1360,3,unknown,,unknown,0,0
0x002a92bc,FUN_002a92bc,124,4,unknown,,unknown,0,0
0x002a9338,FUN_002a9338,904,4,unknown,,unknown,0,0
0x002a96c0,FUN_002a96c0,512,7,unknown,,unknown,0,0
0x002a9928,FUN_002a9928,88,2,unknown,,unknown,0,0
0x002a9b24,FUN_002a9b24,104,3,unknown,,unknown,0,0
0x002a9b8c,FUN_002a9b8c,156,2,unknown,,unknown,0,0
0x002a9c78,FUN_002a9c78,80,3,unknown,,unknown,0,0
0x002a9cec,FUN_002a9cec,36,2,unknown,,unknown,0,0
0x002a9d10,FUN_002a9d10,24,3,unknown,,unknown,0,0
0x002a9d28,FUN_002a9d28,116,2,unknown,,unknown,0,0
0x002a9d9c,FUN_002a9d9c,56,3,unknown,,unknown,0,0
0x002a9dd4,FUN_002a9dd4,128,3,unknown,,unknown,0,0
0x002a9e98,FUN_002a9e98,988,9,unknown,,unknown,0,0
0x002aa274,FUN_002aa274,24,1,unknown,,unknown,0,0
0x002aa28c,FUN_002aa28c,88,1,unknown,,unknown,0,0
0x002aa2e4,FUN_002aa2e4,52,5,unknown,,unknown,0,0
0x002aa444,FUN_002aa444,300,3,unknown,,unknown,0,0
0x002aa6ac,FUN_002aa6ac,316,4,unknown,,unknown,0,0
0x002aa7e8,FUN_002aa7e8,84,2,unknown,,unknown,0,0
0x002aa83c,FUN_002aa83c,276,4,unknown,,unknown,0,0
0x002ab6d8,FUN_002ab6d8,144,1,unknown,,unknown,0,0
0x002ab768,FUN_002ab768,204,1,unknown,,unknown,0,0
0x002ab834,FUN_002ab834,188,2,unknown,,unknown,0,0
0x002ab8f0,FUN_002ab8f0,220,1,unknown,,unknown,0,0
0x002ab9cc,FUN_002ab9cc,208,2,unknown,,unknown,0,0
0x002aba9c,FUN_002aba9c,1312,5,unknown,,unknown,0,0
0x002ad424,FUN_002ad424,708,1,unknown,,unknown,0,0
0x002adff0,FUN_002adff0,532,7,unknown,,unknown,0,0
0x002ae204,FUN_002ae204,256,1,unknown,,unknown,0,0
0x002ae304,FUN_002ae304,832,1,unknown,,unknown,0,0
0x002ae964,FUN_002ae964,132,1,unknown,,unknown,0,0
0x002ae9e8,FUN_002ae9e8,472,2,unknown,,unknown,0,0
0x002aebc0,FUN_002aebc0,1164,1,unknown,,unknown,0,0
0x002af04c,FUN_002af04c,488,1,unknown,,unknown,0,0
0x002af234,FUN_002af234,2620,1,unknown,,unknown,0,0
0x002afc70,FUN_002afc70,440,1,unknown,,unknown,0,0
0x002afe28,FUN_002afe28,204,1,unknown,,unknown,0,0
0x002aff44,FUN_002aff44,252,3,unknown,,unknown,0,0
0x002b0040,FUN_002b0040,192,4,unknown,,unknown,0,0
0x002b0100,FUN_002b0100,876,8,unknown,,unknown,0,0
0x002b046c,FUN_002b046c,800,1,unknown,,unknown,0,0
0x002b1720,FUN_002b1720,132,2,unknown,,unknown,0,0
0x002b17e0,FUN_002b17e0,60,3,unknown,,unknown,0,0
0x002b181c,FUN_002b181c,224,8,unknown,,unknown,0,0
0x002b18fc,FUN_002b18fc,200,4,unknown,,unknown,0,0
0x002b19c4,FUN_002b19c4,184,1,unknown,,unknown,0,0
0x002b1a7c,FUN_002b1a7c,600,3,unknown,,unknown,0,0
0x002b1cd4,FUN_002b1cd4,244,4,unknown,,unknown,0,0
0x002b1dc8,FUN_002b1dc8,1088,1,unknown,,unknown,0,0
0x002b2470,FUN_002b2470,60,2,unknown,,unknown,0,0
0x002b24ac,FUN_002b24ac,184,1,unknown,,unknown,0,0
0x002b2820,FUN_002b2820,300,2,unknown,,unknown,0,0
0x002b2984,FUN_002b2984,56,3,unknown,,unknown,0,0
0x002b29bc,FUN_002b29bc,36,5,unknown,,unknown,0,0
0x002b2cd8,FUN_002b2cd8,304,5,unknown,,unknown,0,0
0x002b2e08,FUN_002b2e08,140,2,unknown,,unknown,0,0
0x002b307c,FUN_002b307c,340,2,unknown,,unknown,0,0
0x002b31d0,FUN_002b31d0,184,1,unknown,,unknown,0,0
0x002b3288,FUN_002b3288,200,6,unknown,,unknown,0,0
0x002b3350,FUN_002b3350,184,1,unknown,,unknown,0,0
0x002b3408,FUN_002b3408,216,1,unknown,,unknown,0,0
0x002b37b4,FUN_002b37b4,120,2,unknown,,unknown,0,0
0x002b38c0,FUN_002b38c0,148,3,unknown,,unknown,0,0
0x002b3954,FUN_002b3954,244,3,unknown,,unknown,0,0
0x002b3a48,FUN_002b3a48,472,5,unknown,,unknown,0,0
0x002b3f50,FUN_002b3f50,76,2,unknown,,unknown,0,0
0x002b407c,FUN_002b407c,284,2,unknown,,unknown,0,0
0x002b4198,FUN_002b4198,136,2,unknown,,unknown,0,0
0x002b42a8,FUN_002b42a8,312,2,unknown,,unknown,0,0
0x002b43e0,FUN_002b43e0,80,3,unknown,,unknown,0,0
0x002b44d8,FUN_002b44d8,340,5,unknown,,unknown,0,0
0x002b4694,FUN_002b4694,844,3,unknown,,unknown,0,0
0x002b49e0,FUN_002b49e0,92,2,unknown,,unknown,0,0
0x002b4a3c,FUN_002b4a3c,152,2,unknown,,unknown,0,0
0x002b4ad4,FUN_002b4ad4,144,2,unknown,,unknown,0,0
0x002b4b64,FUN_002b4b64,116,2,unknown,,unknown,0,0
0x002b4bd8,FUN_002b4bd8,116,6,unknown,,unknown,0,0
0x002b4ed8,FUN_002b4ed8,980,1,unknown,,unknown,0,0
0x002b52ac,FUN_002b52ac,44,1,unknown,,unknown,0,0
0x002b52d8,FUN_002b52d8,136,6,unknown,,unknown,0,0
0x002b53a4,FUN_002b53a4,68,1,unknown,,unknown,0,0
0x002b540c,FUN_002b540c,36,3,unknown,,unknown,0,0
0x002b5430,FUN_002b5430,16,1,unknown,,unknown,0,0
0x002b5440,FUN_002b5440,96,1,unknown,,unknown,0,0
0x002b54a0,FUN_002b54a0,48,1,unknown,,unknown,0,0
0x002b54d0,FUN_002b54d0,160,3,unknown,,unknown,0,0
0x002b5570,FUN_002b5570,32,1,unknown,,unknown,0,0
0x002b5590,FUN_002b5590,32,2,unknown,,unknown,0,0
0x002b55b0,FUN_002b55b0,32,1,unknown,,unknown,0,0
0x002b55d0,FUN_002b55d0,32,1,unknown,,unknown,0,0
0x002b55f0,FUN_002b55f0,1300,4,unknown,,unknown,0,0
0x002b5b64,FUN_002b5b64,96,19,unknown,,unknown,0,0
0x002b5c68,FUN_002b5c68,164,19,unknown,,unknown,0,0
0x002b5da0,FUN_002b5da0,148,7,unknown,,unknown,0,0
0x002b5e34,FUN_002b5e34,56,8,unknown,,unknown,0,0
0x002b5f40,FUN_002b5f40,212,60,unknown,,unknown,0,0
0x002b6014,FUN_002b6014,300,8,unknown,,unknown,0,0
0x002b6140,FUN_002b6140,112,3,unknown,,unknown,0,0
0x002b61b0,FUN_002b61b0,84,2,unknown,,unknown,0,0
0x002b6204,FUN_002b6204,244,20,unknown,,unknown,0,0
0x002b62f8,FUN_002b62f8,252,3,unknown,,unknown,0,0
0x002b63f4,FUN_002b63f4,812,1,unknown,,unknown,0,0
0x002b6720,FUN_002b6720,1616,2,unknown,,unknown,0,0
0x002b6d70,FUN_002b6d70,836,1,unknown,,unknown,0,0
0x002b70b4,FUN_002b70b4,328,3,unknown,,unknown,0,0
0x002b71fc,FUN_002b71fc,440,3,unknown,,unknown,0,0
0x002b73b4,FUN_002b73b4,428,3,unknown,,unknown,0,0
0x002b77cc,FUN_002b77cc,52,2,unknown,,unknown,0,0
0x002b7800,FUN_002b7800,52,2,unknown,,unknown,0,0
0x002b7834,FUN_002b7834,72,2,unknown,,unknown,0,0
0x002b787c,FUN_002b787c,64,2,unknown,,unknown,0,0
0x002b78bc,FUN_002b78bc,52,2,unknown,,unknown,0,0
0x002b78f0,FUN_002b78f0,52,3,unknown,,unknown,0,0
0x002b7924,FUN_002b7924,132,2,unknown,,unknown,0,0
0x002b79a8,FUN_002b79a8,372,2,unknown,,unknown,0,0
0x002b7b58,FUN_002b7b58,60,1,unknown,,unknown,0,0
0x002b7cbc,FUN_002b7cbc,92,2,unknown,,unknown,0,0
0x002b7d18,FUN_002b7d18,228,1,unknown,,unknown,0,0
0x002b7dfc,FUN_002b7dfc,252,4,unknown,,unknown,0,0
0x002b7ef8,FUN_002b7ef8,320,4,unknown,,unknown,0,0
0x002b8038,FUN_002b8038,144,4,unknown,,unknown,0,0
0x002b80c8,FUN_002b80c8,168,3,unknown,,unknown,0,0
0x002b81c4,FUN_002b81c4,84,2,unknown,,unknown,0,0
0x002b82f4,FUN_002b82f4,272,2,unknown,,unknown,0,0
0x002b8404,FUN_002b8404,656,1,unknown,,unknown,0,0
0x002b8694,FUN_002b8694,164,4,unknown,,unknown,0,0
0x002b8738,FUN_002b8738,376,7,unknown,,unknown,0,0
0x002b88b0,FUN_002b88b0,148,3,unknown,,unknown,0,0
0x002b8944,FUN_002b8944,344,2,unknown,,unknown,0,0
0x002b8a9c,FUN_002b8a9c,344,2,unknown,,unknown,0,0
0x002b8d90,FUN_002b8d90,412,1,unknown,,unknown,0,0
0x002b8f2c,FUN_002b8f2c,516,3,unknown,,unknown,0,0
0x002b9548,FUN_002b9548,488,2,unknown,,unknown,0,0
0x002b9730,FUN_002b9730,220,1,unknown,,unknown,0,0
0x002b980c,FUN_002b980c,652,3,unknown,,unknown,0,0
0x002b9a98,FUN_002b9a98,824,3,unknown,,unknown,0,0
0x002b9dd0,FUN_002b9dd0,196,1,unknown,,unknown,0,0
0x002b9e94,FUN_002b9e94,548,2,unknown,,unknown,0,0
0x002ba0b8,FUN_002ba0b8,360,2,unknown,,unknown,0,0
0x002ba3dc,FUN_002ba3dc,328,3,unknown,,unknown,0,0
0x002ba5f4,FUN_002ba5f4,308,6,unknown,,unknown,0,0
0x002ba830,FUN_002ba830,48,1,unknown,,unknown,0,0
0x002ba860,FUN_002ba860,296,5,unknown,,unknown,0,0
0x002ba988,FUN_002ba988,336,1,unknown,,unknown,0,0
0x002baad8,FUN_002baad8,428,2,unknown,,unknown,0,0
0x002bb088,FUN_002bb088,28,8,unknown,,unknown,0,0
0x002bb0a4,FUN_002bb0a4,84,16,unknown,,unknown,0,0
0x002bb0f8,FUN_002bb0f8,332,1,unknown,,unknown,0,0
0x002bb244,FUN_002bb244,120,2,unknown,,unknown,0,0
0x002bb2bc,FUN_002bb2bc,392,4,unknown,,unknown,0,0
0x002bb444,FUN_002bb444,144,4,unknown,,unknown,0,0
0x002bb4d4,FUN_002bb4d4,68,2,unknown,,unknown,0,0
0x002bb9fc,FUN_002bb9fc,36,6,unknown,,unknown,0,0
0x002bba20,FUN_002bba20,36,1,unknown,,unknown,0,0
0x002bba44,FUN_002bba44,288,1,unknown,,unknown,0,0
0x002bbb64,FUN_002bbb64,160,3,unknown,,unknown,0,0
0x002bbcf0,FUN_002bbcf0,236,2,unknown,,unknown,0,0
0x002bc188,FUN_002bc188,124,3,unknown,,unknown,0,0
0x002bc204,FUN_002bc204,24,1,unknown,,unknown,0,0
0x002bc21c,FUN_002bc21c,24,1,unknown,,unknown,0,0
0x002bc234,FUN_002bc234,1852,2,unknown,,unknown,0,0
0x002bc9b8,FUN_002bc9b8,176,1,unknown,,unknown,0,0
0x002bd7ac,FUN_002bd7ac,116,25,unknown,,unknown,0,0
0x002bd8a8,FUN_002bd8a8,136,1,unknown,,unknown,0,0
0x002bd9d0,FUN_002bd9d0,160,12,unknown,,unknown,0,0
0x002bdaf4,FUN_002bdaf4,132,7,unknown,,unknown,0,0
0x002bdbb0,FUN_002bdbb0,56,5,unknown,,unknown,0,0
0x002bdc04,FUN_002bdc04,28,2,unknown,,unknown,0,0
0x002bdd04,FUN_002bdd04,228,52,unknown,,unknown,0,0
0x002bdde8,FUN_002bdde8,276,2,unknown,,unknown,0,0
0x002bdefc,FUN_002bdefc,264,17,unknown,,unknown,0,0
0x002be354,FUN_002be354,344,6,unknown,,unknown,0,0
0x002be4ac,FUN_002be4ac,80,2,unknown,,unknown,0,0
0x002be528,FUN_002be528,36,1,unknown,,unknown,0,0
0x002be54c,FUN_002be54c,124,2,unknown,,unknown,0,0
0x002be5c8,FUN_002be5c8,72,2,unknown,,unknown,0,0
0x002be718,FUN_002be718,100,25,unknown,,unknown,0,0
0x002be77c,FUN_002be77c,316,2,unknown,,unknown,0,0
0x002be9f4,FUN_002be9f4,296,5,unknown,,unknown,0,0
0x002bede0,FUN_002bede0,36,21,unknown,,unknown,0,0
0x002bee04,FUN_002bee04,200,5,unknown,,unknown,0,0
0x002beecc,FUN_002beecc,124,1,unknown,,unknown,0,0
0x002bef48,FUN_002bef48,36,1,unknown,,unknown,0,0
0x002bef6c,FUN_002bef6c,28,1,unknown,,unknown,0,0
0x002bef88,FUN_002bef88,136,1,unknown,,unknown,0,0
0x002bf07c,FUN_002bf07c,40,1,unknown,,unknown,0,0
0x002bf0a4,FUN_002bf0a4,28,1,unknown,,unknown,0,0
0x002bf478,FUN_002bf478,360,1,unknown,,unknown,0,0
0x002bf6c4,FUN_002bf6c4,228,2,unknown,,unknown,0,0
0x002bf9ac,FUN_002bf9ac,104,3,unknown,,unknown,0,0
0x002bfadc,FUN_002bfadc,64,2,unknown,,unknown,0,0
0x002bfb64,FUN_002bfb64,80,1,unknown,,unknown,0,0
0x002bfbb4,FUN_002bfbb4,92,1,unknown,,unknown,0,0
0x002bfd10,FUN_002bfd10,84,2,unknown,,unknown,0,0
0x002bfd98,FUN_002bfd98,52,3,unknown,,unknown,0,0
0x002bfdcc,FUN_002bfdcc,344,1,unknown,,unknown,0,0
0x002bff24,FUN_002bff24,156,1,unknown,,unknown,0,0
0x002bffc0,FUN_002bffc0,232,1,unknown,,unknown,0,0
0x002c00c0,FUN_002c00c0,60,1,unknown,,unknown,0,0
0x002c00fc,FUN_002c00fc,60,1,unknown,,unknown,0,0
0x002c0138,FUN_002c0138,44,1,unknown,,unknown,0,0
0x002c0164,FUN_002c0164,32,3,unknown,,unknown,0,0
0x002c0184,FUN_002c0184,12,2,unknown,,unknown,0,0
0x002c0190,FUN_002c0190,40,2,unknown,,unknown,0,0
0x002c01b8,FUN_002c01b8,1208,2,unknown,,unknown,0,0
0x002c0670,FUN_002c0670,388,3,unknown,,unknown,0,0
0x002c07f4,FUN_002c07f4,124,3,unknown,,unknown,0,0
0x002c0870,FUN_002c0870,212,3,unknown,,unknown,0,0
0x002c0944,FUN_002c0944,164,2,unknown,,unknown,0,0
0x002c09e8,FUN_002c09e8,976,1,unknown,,unknown,0,0
0x002c0db8,FUN_002c0db8,24,7,unknown,,unknown,0,0
0x002c0df0,FUN_002c0df0,32,3,unknown,,unknown,0,0
0x002c0e10,FUN_002c0e10,288,2,unknown,,unknown,0,0
0x002c0f30,FUN_002c0f30,328,1,unknown,,unknown,0,0
0x002c1078,FUN_002c1078,348,5,unknown,,unknown,0,0
0x002c11d4,FUN_002c11d4,448,5,unknown,,unknown,0,0
0x002c1394,FUN_002c1394,136,1,unknown,,unknown,0,0
0x002c141c,FUN_002c141c,204,17,unknown,,unknown,0,0
0x002c14e8,FUN_002c14e8,48,17,unknown,,unknown,0,0
0x002c1518,FUN_002c1518,72,3,unknown,,unknown,0,0
0x002c1560,FUN_002c1560,172,5,unknown,,unknown,0,0
0x002c160c,FUN_002c160c,116,2,unknown,,unknown,0,0
0x002c1680,FUN_002c1680,56,3,unknown,,unknown,0,0
0x002c174c,FUN_002c174c,92,1,unknown,,unknown,0,0
0x002c17a8,FUN_002c17a8,92,5,unknown,,unknown,0,0
0x002c1804,FUN_002c1804,100,1,unknown,,unknown,0,0
0x002c1868,FUN_002c1868,100,1,unknown,,unknown,0,0
0x002c18cc,FUN_002c18cc,76,7,unknown,,unknown,0,0
0x002c1a14,FUN_002c1a14,76,1,unknown,,unknown,0,0
0x002c1a60,FUN_002c1a60,72,1,unknown,,unknown,0,0
0x002c1aa8,FUN_002c1aa8,208,2,unknown,,unknown,0,0
0x002c1c0c,FUN_002c1c0c,148,3,unknown,,unknown,0,0
0x002c1d20,FUN_002c1d20,128,1,unknown,,unknown,0,0
0x002c1da0,FUN_002c1da0,272,2,unknown,,unknown,0,0
0x002c1eb0,FUN_002c1eb0,40,3,unknown,,unknown,0,0
0x002c1ed8,FUN_002c1ed8,80,20,unknown,,unknown,0,0
0x002c1f28,FUN_002c1f28,80,11,unknown,,unknown,0,0
0x002c1f78,FUN_002c1f78,40,16,unknown,,unknown,0,0
0x002c1fa0,FUN_002c1fa0,24,27,unknown,,unknown,0,0
0x002c1fb8,FUN_002c1fb8,80,44,unknown,,unknown,0,0
0x002c2008,FUN_002c2008,56,1,unknown,,unknown,0,0
0x002c2040,FUN_002c2040,76,6,unknown,,unknown,0,0
0x002c2178,FUN_002c2178,236,4,unknown,,unknown,0,0
0x002c23e4,FUN_002c23e4,384,7,unknown,,unknown,0,0
0x002c2564,FUN_002c2564,140,6,unknown,,unknown,0,0
0x002c2688,FUN_002c2688,152,1,unknown,,unknown,0,0
0x002c2824,FUN_002c2824,260,1,unknown,,unknown,0,0
0x002c2928,FUN_002c2928,140,1,unknown,,unknown,0,0
0x002c29b4,FUN_002c29b4,84,1,unknown,,unknown,0,0
0x002c2a08,FUN_002c2a08,24,5,unknown,,unknown,0,0
0x002c2a20,FUN_002c2a20,80,8,unknown,,unknown,0,0
0x002c2a70,FUN_002c2a70,252,3,unknown,,unknown,0,0
0x002c2b6c,FUN_002c2b6c,108,1,unknown,,unknown,0,0
0x002c2bd8,FUN_002c2bd8,376,1,unknown,,unknown,0,0
0x002c2d50,FUN_002c2d50,144,2,unknown,,unknown,0,0
0x002c2de0,FUN_002c2de0,48,2,unknown,,unknown,0,0
0x002c2e10,FUN_002c2e10,144,2,unknown,,unknown,0,0
0x002c2ea0,FUN_002c2ea0,120,1,unknown,,unknown,0,0
0x002c2f70,FUN_002c2f70,88,1,unknown,,unknown,0,0
0x002c2ff0,FUN_002c2ff0,40,2,unknown,,unknown,0,0
0x002c3074,FUN_002c3074,92,3,unknown,,unknown,0,0
0x002c30d0,FUN_002c30d0,68,3,unknown,,unknown,0,0
0x002c3114,FUN_002c3114,68,3,unknown,,unknown,0,0
0x002c3158,FUN_002c3158,180,4,unknown,,unknown,0,0
0x002c320c,FUN_002c320c,160,1,unknown,,unknown,0,0
0x002c32ac,FUN_002c32ac,196,4,unknown,,unknown,0,0
0x002c3370,FUN_002c3370,356,2,unknown,,unknown,0,0
0x002c34d4,FUN_002c34d4,308,3,unknown,,unknown,0,0
0x002c3608,FUN_002c3608,96,2,unknown,,unknown,0,0
0x002c3668,FUN_002c3668,72,2,unknown,,unknown,0,0
0x002c36b0,FUN_002c36b0,220,1,unknown,,unknown,0,0
0x002c378c,FUN_002c378c,220,1,unknown,,unknown,0,0
0x002c3888,FUN_002c3888,32,1,unknown,,unknown,0,0
0x002c38a8,FUN_002c38a8,68,2,unknown,,unknown,0,0
0x002c38ec,FUN_002c38ec,68,26,unknown,,unknown,0,0
0x002c3988,FUN_002c3988,88,20,unknown,,unknown,0,0
0x002c39e0,FUN_002c39e0,32,6,unknown,,unknown,0,0
0x002c3a00,FUN_002c3a00,308,5,unknown,,unknown,0,0
0x002c3b34,FUN_002c3b34,32,2,unknown,,unknown,0,0
0x002c3b54,FUN_002c3b54,32,50,unknown,,unknown,0,0
0x002c3b74,FUN_002c3b74,144,2,unknown,,unknown,0,0
0x002c3c94,FUN_002c3c94,144,12,unknown,,unknown,0,0
0x002c3d60,FUN_002c3d60,60,13,unknown,,unknown,0,0
0x002c3da8,FUN_002c3da8,12,8,unknown,,unknown,0,0
0x002c3dc0,FUN_002c3dc0,12,11,unknown,,unknown,0,0
0x002c3e28,FUN_002c3e28,92,3,unknown,,unknown,0,0
0x002c3ed8,FUN_002c3ed8,84,3,unknown,,unknown,0,0
0x002c4270,FUN_002c4270,52,4,unknown,,unknown,0,0
0x002c42f8,FUN_002c42f8,84,1,unknown,,unknown,0,0
0x002c4440,FUN_002c4440,12,5,unknown,,unknown,0,0
0x002c444c,FUN_002c444c,120,2,unknown,,unknown,0,0
0x002c44c4,FUN_002c44c4,148,2,unknown,,unknown,0,0
0x002c4768,FUN_002c4768,228,1,unknown,,unknown,0,0
0x002c484c,FUN_002c484c,120,2,unknown,,unknown,0,0
0x002c493c,FUN_002c493c,44,3,unknown,,unknown,0,0
0x002c49d4,FUN_002c49d4,112,1,unknown,,unknown,0,0
0x002c4a44,FUN_002c4a44,160,1,unknown,,unknown,0,0
0x002c4ae4,FUN_002c4ae4,116,1,unknown,,unknown,0,0
0x002c4b58,FUN_002c4b58,1776,4,unknown,,unknown,0,0
0x002c5248,FUN_002c5248,140,1,unknown,,unknown,0,0
0x002c52d4,FUN_002c52d4,104,3,unknown,,unknown,0,0
0x002c5360,FUN_002c5360,72,1,unknown,,unknown,0,0
0x002c53a8,FUN_002c53a8,40,2,unknown,,unknown,0,0
0x002c53d0,FUN_002c53d0,60,2,unknown,,unknown,0,0
0x002c540c,FUN_002c540c,60,2,unknown,,unknown,0,0
0x002c5448,FUN_002c5448,300,1,unknown,,unknown,0,0
0x002c5574,FUN_002c5574,468,1,unknown,,unknown,0,0
0x002c5748,FUN_002c5748,12,2,unknown,,unknown,0,0
0x002c57ac,FUN_002c57ac,88,1,unknown,,unknown,0,0
0x002c65e8,FUN_002c65e8,60,1,unknown,,unknown,0,0
0x002c6630,FUN_002c6630,12,1,unknown,,unknown,0,0
0x002c665c,FUN_002c665c,32,1,unknown,,unknown,0,0
0x002c6738,FUN_002c6738,124,2,unknown,,unknown,0,0
0x002c67b4,FUN_002c67b4,92,1,unknown,,unknown,0,0
0x002c6834,FUN_002c6834,12,2,unknown,,unknown,0,0
0x002c6840,FUN_002c6840,16,1,unknown,,unknown,0,0
0x002c6850,FUN_002c6850,148,3,unknown,,unknown,0,0
0x002c68e4,FUN_002c68e4,128,3,unknown,,unknown,0,0
0x002c6964,FUN_002c6964,20,2,unknown,,unknown,0,0
0x002c6978,FUN_002c6978,40,2,unknown,,unknown,0,0
0x002c69a0,FUN_002c69a0,48,5,unknown,,unknown,0,0
0x002c6b48,FUN_002c6b48,76,1,unknown,,unknown,0,0
0x002c6b94,FUN_002c6b94,44,6,unknown,,unknown,0,0
0x002c6c34,FUN_002c6c34,44,1,unknown,,unknown,0,0
0x002c6c60,FUN_002c6c60,44,1,unknown,,unknown,0,0
0x002c6c8c,FUN_002c6c8c,292,5,unknown,,unknown,0,0
0x002c6db0,FUN_002c6db0,52,1,unknown,,unknown,0,0
0x002c6de4,FUN_002c6de4,132,5,unknown,,unknown,0,0
0x002c6e68,FUN_002c6e68,16,1,unknown,,unknown,0,0
0x002c6e78,FUN_002c6e78,68,1,unknown,,unknown,0,0
0x002c6f48,FUN_002c6f48,64,4,unknown,,unknown,0,0
0x002c6fbc,FUN_002c6fbc,72,2,unknown,,unknown,0,0
0x002c7004,FUN_002c7004,64,5,unknown,,unknown,0,0
0x002c7054,FUN_002c7054,44,1,unknown,,unknown,0,0
0x002c7080,FUN_002c7080,80,7,unknown,,unknown,0,0
0x002c70d0,FUN_002c70d0,116,2,unknown,,unknown,0,0
0x002c7144,FUN_002c7144,16,4,unknown,,unknown,0,0
0x002c7154,FUN_002c7154,16,4,unknown,,unknown,0,0
0x002c7164,FUN_002c7164,16,4,unknown,,unknown,0,0
0x002c7174,FUN_002c7174,12,1,unknown,,unknown,0,0
0x002c7384,FUN_002c7384,132,1,unknown,,unknown,0,0
0x002c7450,FUN_002c7450,72,1,unknown,,unknown,0,0
0x002c7498,FUN_002c7498,196,1,unknown,,unknown,0,0
0x002c755c,FUN_002c755c,12,1,unknown,,unknown,0,0
0x002c757c,FUN_002c757c,20,51,unknown,,unknown,0,0
0x002c7590,FUN_002c7590,52,45,unknown,,unknown,0,0
0x002c7600,FUN_002c7600,48,63,unknown,,unknown,0,0
0x002c769c,FUN_002c769c,108,5,unknown,,unknown,0,0
0x002c7744,FUN_002c7744,60,7,unknown,,unknown,0,0
